Unnamed: 0,Airline,Total_Stops,Additional_Info,Distance_km,Day_of_journey,Month_of_journey,Dep_hour,Dep_minute,Dep_time_sinceMidnight,Arrival_hour,Arrival_minute,Arrival_time_sinceMidnight,Duration_mins,Premium
5565,Jet Airways,1,No Info,1555.0674811297085,1,5,17,0,1020,10,55,655,1075.0,0
7267,Jet Airways,1,In-flight meal not included,2067.9375320460367,3,6,10,0,600,4,25,265,1105.0,0
8861,IndiGo,0,No Info,1733.8148384158953,24,3,16,55,1015,19,45,1185,170.0,0
7074,Jet Airways,1,No Info,2067.9375320460367,27,5,7,5,425,19,0,1140,715.0,0
9048,IndiGo,0,No Info,1355.3008742024228,1,3,7,55,475,10,15,615,140.0,0
2658,Jet Airways,2,No Info,2067.9375320460367,12,6,5,30,330,4,25,265,1375.0,0
2874,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,6,20,25,1225,21,5,1265,40.0,0
6416,Jet Airways,1,No Info,1733.8148384158953,12,3,16,55,1015,7,40,460,885.0,0
7991,Jet Airways,1,No Info,2067.9375320460367,21,5,2,15,135,12,35,755,620.0,0
5161,Jet Airways,1,In-flight meal not included,1555.0674811297085,12,5,20,0,1200,10,5,605,845.0,0
7739,Jet Airways,1,No Info,1555.0674811297085,24,3,18,55,1135,8,10,490,795.0,0
4481,Jet Airways,1,In-flight meal not included,1555.0674811297085,15,5,20,0,1200,9,20,560,800.0,0
522,Air Asia,1,No Info,2067.9375320460367,27,5,16,45,1005,6,35,395,830.0,0
8037,Jet Airways,1,In-flight meal not included,1733.8148384158953,12,3,20,35,1235,9,30,570,775.0,0
1707,IndiGo,0,No Info,1555.0674811297085,9,4,4,40,280,7,15,435,155.0,0
1112,IndiGo,0,No Info,621.7888435036485,21,6,21,20,1280,22,50,1370,90.0,0
737,SpiceJet,0,No Info,1555.0674811297085,27,4,22,20,1340,0,40,40,140.0,0
7656,IndiGo,1,No Info,2067.9375320460367,1,6,16,0,960,21,0,1260,300.0,0
748,IndiGo,1,No Info,2067.9375320460367,15,5,10,35,635,1,30,90,895.0,0
5650,Air Asia,1,No Info,2067.9375320460367,15,6,7,55,475,22,25,1345,870.0,0
880,Jet Airways,1,No Info,1555.0674811297085,6,6,9,35,575,9,45,585,10.0,0
7212,Multiple carriers,1,No Info,2067.9375320460367,27,3,6,0,360,21,0,1260,900.0,0
1609,Vistara,0,No Info,2067.9375320460367,1,6,6,0,360,9,10,550,190.0,0
5419,Jet Airways,1,In-flight meal not included,1733.8148384158953,18,3,11,40,700,5,5,305,1045.0,0
4503,Multiple carriers,1,No Info,2067.9375320460367,27,6,14,0,840,21,0,1260,420.0,0
3981,Jet Airways,1,In-flight meal not included,2067.9375320460367,6,3,9,0,540,4,25,265,1165.0,0
5099,Jet Airways,0,No Info,621.7888435036485,12,6,19,35,1175,21,5,1265,90.0,0
4758,Vistara,1,No Info,1555.0674811297085,6,5,7,10,430,20,20,1220,790.0,0
35,IndiGo,1,No Info,2067.9375320460367,27,6,10,35,635,21,0,1260,625.0,0
10131,IndiGo,1,No Info,2067.9375320460367,15,5,21,50,1310,3,35,215,345.0,0
1728,IndiGo,0,No Info,1555.0674811297085,21,6,17,15,1035,19,50,1190,155.0,0
9953,Jet Airways,1,No Info,1733.8148384158953,12,3,5,45,345,8,15,495,150.0,0
3144,Air India,0,No Info,2067.9375320460367,6,3,5,10,310,8,0,480,170.0,0
9355,Jet Airways,1,No Info,1555.0674811297085,15,5,18,55,1135,8,15,495,800.0,0
8584,Jet Airways,1,In-flight meal not included,1733.8148384158953,15,3,8,55,535,16,10,970,435.0,0
2873,Vistara,1,No Info,1555.0674811297085,9,6,20,20,1220,23,25,1405,185.0,0
2249,Multiple carriers,1,In-flight meal not included,2067.9375320460367,24,6,10,20,620,1,30,90,910.0,0
8156,IndiGo,0,No Info,1732.2021511121818,6,6,21,15,1275,0,15,15,180.0,0
8430,Jet Airways,0,No Info,621.7888435036485,1,3,10,20,620,11,50,710,90.0,0
6005,Jet Airways,1,In-flight meal not included,2067.9375320460367,9,5,13,0,780,12,35,755,1415.0,0
4040,Jet Airways,1,No Info,1555.0674811297085,6,5,10,20,620,17,35,1055,435.0,0
3554,SpiceJet,0,No check-in baggage included,1732.2021511121818,18,5,9,30,570,12,20,740,170.0,0
7588,Air India,1,No Info,1555.0674811297085,9,6,14,35,875,14,35,875,0.0,0
3830,Jet Airways,2,No Info,2067.9375320460367,21,5,5,30,330,12,35,755,425.0,0
1850,Air India,2,No Info,2067.9375320460367,24,6,14,25,865,19,15,1155,290.0,0
9392,Air India,0,No Info,2067.9375320460367,18,4,14,10,850,17,10,1030,180.0,0
383,Vistara,1,No Info,1555.0674811297085,1,5,7,10,430,22,40,1360,930.0,0
1828,Jet Airways,2,No Info,2067.9375320460367,6,3,19,10,1150,19,45,1185,35.0,0
3950,SpiceJet,0,No Info,1733.8148384158953,15,3,5,45,345,8,35,515,170.0,0
9849,Jet Airways,1,No Info,2067.9375320460367,6,6,14,0,840,19,0,1140,300.0,0
7353,IndiGo,1,No Info,1555.0674811297085,15,5,19,35,1175,23,15,1395,220.0,0
6822,Jet Airways,1,In-flight meal not included,1555.0674811297085,1,4,20,0,1200,19,50,1190,1430.0,0
2519,Jet Airways,1,In-flight meal not included,1555.0674811297085,15,5,16,30,990,22,35,1355,365.0,0
10228,Jet Airways,1,In-flight meal not included,1733.8148384158953,9,3,5,45,345,10,25,625,280.0,0
5065,Jet Airways,0,No Info,621.7888435036485,1,6,2,55,175,4,20,260,85.0,0
6692,Air India,0,No Info,621.7888435036485,3,4,21,5,1265,22,25,1345,80.0,0
2280,Air India,1,No Info,2067.9375320460367,9,3,4,0,240,19,15,1155,915.0,0
8136,IndiGo,0,No Info,1355.3008742024228,3,5,14,45,885,17,5,1025,140.0,0
4007,IndiGo,1,No Info,2067.9375320460367,9,3,16,0,960,21,0,1260,300.0,0
917,Multiple carriers,1,No Info,2067.9375320460367,12,6,17,0,1020,1,30,90,510.0,0
9029,Air India,3,No Info,1733.8148384158953,3,3,12,0,720,10,35,635,1355.0,0
3533,Vistara,0,No Info,2067.9375320460367,18,5,14,40,880,17,50,1070,190.0,0
10172,IndiGo,1,No Info,2067.9375320460367,18,5,14,20,860,22,30,1350,490.0,0
6806,Multiple carriers,1,No Info,2067.9375320460367,9,6,10,0,600,1,30,90,930.0,0
8120,IndiGo,1,No Info,2067.9375320460367,6,6,7,15,435,12,30,750,315.0,0
5433,Vistara,0,No Info,1732.2021511121818,15,4,17,0,1020,19,35,1175,155.0,0
245,IndiGo,0,No Info,1732.2021511121818,24,4,23,30,1410,2,20,140,170.0,0
7718,Air Asia,0,No Info,1732.2021511121818,1,5,23,55,1435,2,45,165,170.0,0
10043,Air India,1,No Info,2067.9375320460367,9,6,21,0,1260,19,15,1155,1335.0,0
3324,Vistara,1,No Info,1555.0674811297085,15,5,17,0,1020,20,20,1220,200.0,0
7029,Jet Airways,1,No Info,1555.0674811297085,18,5,5,45,345,8,15,495,150.0,0
10622,Air India,2,No Info,1555.0674811297085,15,5,16,45,1005,8,55,535,970.0,0
8265,Air India,2,No Info,1555.0674811297085,12,5,10,0,600,1,20,80,920.0,0
2697,IndiGo,1,No Info,1555.0674811297085,6,6,10,30,630,16,5,965,335.0,0
5453,Multiple carriers,1,No Info,2067.9375320460367,15,5,8,0,480,19,0,1140,660.0,0
3551,Vistara,1,No Info,1555.0674811297085,1,5,17,0,1020,10,45,645,1065.0,0
1688,Multiple carriers,1,No Info,2067.9375320460367,3,6,12,50,770,1,30,90,760.0,0
8807,IndiGo,0,No Info,1555.0674811297085,3,3,10,10,610,12,55,775,165.0,0
8332,IndiGo,0,No Info,1555.0674811297085,27,6,11,30,690,14,5,845,155.0,0
7945,Jet Airways,1,No Info,1555.0674811297085,12,6,8,25,505,19,50,1190,685.0,0
2227,Air India,1,No Info,621.7888435036485,12,3,19,40,1180,9,10,550,810.0,0
9169,Multiple carriers,1,No Info,2067.9375320460367,6,6,9,0,540,19,0,1140,600.0,0
3987,Vistara,0,No Info,2067.9375320460367,21,6,14,40,880,17,50,1070,190.0,0
5117,Vistara,0,No Info,1355.3008742024228,6,5,7,5,425,9,20,560,135.0,0
8738,Air India,2,No Info,1555.0674811297085,18,5,12,0,720,21,50,1310,590.0,0
9423,Air India,1,No Info,1555.0674811297085,1,4,20,30,1230,8,55,535,745.0,0
984,Jet Airways,1,No Info,1733.8148384158953,6,3,16,55,1015,10,25,625,1050.0,0
1444,Jet Airways,1,No Info,2067.9375320460367,21,5,22,50,1370,19,0,1140,1210.0,0
6403,Jet Airways,1,No Info,2067.9375320460367,6,6,18,15,1095,19,0,1140,45.0,0
1165,Jet Airways,0,No Info,621.7888435036485,12,5,19,35,1175,21,5,1265,90.0,0
8894,Vistara,0,No Info,2067.9375320460367,6,3,6,0,360,9,10,550,190.0,0
6630,Air India,0,No Info,1555.0674811297085,12,5,20,45,1245,23,20,1400,155.0,0
6407,Jet Airways,1,No Info,1733.8148384158953,1,3,22,50,1370,21,20,1280,1350.0,0
7795,Jet Airways,2,In-flight meal not included,2067.9375320460367,9,5,9,40,580,19,0,1140,560.0,0
7743,Jet Airways,2,No Info,2067.9375320460367,27,6,14,35,875,12,35,755,1320.0,0
5247,Jet Airways,1,In-flight meal not included,1733.8148384158953,21,3,7,0,420,21,20,1280,860.0,0
5349,SpiceJet,0,No Info,621.7888435036485,3,3,13,10,790,14,30,870,80.0,0
1055,Jet Airways,1,In-flight meal not included,1555.0674811297085,6,6,6,30,390,18,15,1095,705.0,0
2321,Air India,2,No Info,1733.8148384158953,3,3,6,45,405,23,55,1435,1030.0,0
3740,SpiceJet,0,No check-in baggage included,1732.2021511121818,18,5,5,55,355,8,35,515,160.0,0
7194,Air India,0,No Info,1555.0674811297085,1,4,14,15,855,16,45,1005,150.0,0
5820,Air India,2,No Info,1555.0674811297085,1,5,17,30,1050,13,45,825,1215.0,0
3919,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,3,6,30,390,12,0,720,330.0,0
5233,Multiple carriers,1,No Info,2067.9375320460367,27,5,9,45,585,16,10,970,385.0,0
9561,IndiGo,0,No Info,1732.2021511121818,1,4,16,55,1015,19,55,1195,180.0,0
5421,Multiple carriers,1,No Info,2067.9375320460367,9,5,19,0,1140,1,30,90,390.0,0
10592,Jet Airways,1,In-flight meal not included,1555.0674811297085,21,5,18,55,1135,12,0,720,1025.0,0
998,Multiple carriers,1,No Info,2067.9375320460367,27,5,7,30,450,19,0,1140,690.0,0
10086,Jet Airways,1,In-flight meal not included,2067.9375320460367,24,6,22,50,1370,12,35,755,825.0,0
1917,Jet Airways,1,No Info,1555.0674811297085,15,5,17,0,1020,9,45,585,1005.0,0
1705,Multiple carriers,1,No Info,2067.9375320460367,27,3,11,40,700,19,15,1155,455.0,0
2761,Air India,0,No Info,1732.2021511121818,12,5,10,0,600,12,45,765,165.0,0
10296,Jet Airways,1,No Info,1733.8148384158953,6,3,8,55,535,21,20,1280,745.0,0
6601,Multiple carriers,1,No Info,2067.9375320460367,21,3,6,0,360,12,35,755,395.0,1
796,Jet Airways,0,No Info,1732.2021511121818,9,4,7,10,430,10,10,610,180.0,0
8402,IndiGo,0,No Info,1555.0674811297085,18,5,9,35,575,12,20,740,165.0,0
7340,Jet Airways,2,No Info,2067.9375320460367,21,3,18,25,1105,18,50,1130,25.0,0
8397,Air India,1,No Info,2067.9375320460367,27,3,17,20,1040,9,25,565,965.0,0
5312,IndiGo,0,No Info,1732.2021511121818,1,4,0,30,30,3,25,205,175.0,0
5259,Air India,1,No Info,1555.0674811297085,1,4,19,0,1140,9,50,590,890.0,0
9492,Vistara,1,No Info,1555.0674811297085,12,5,17,0,1020,9,5,545,965.0,0
7337,Jet Airways,1,In-flight meal not included,1733.8148384158953,18,3,22,50,1370,8,15,495,565.0,0
9983,SpiceJet,0,No Info,1555.0674811297085,3,6,9,0,540,11,25,685,145.0,0
7121,Multiple carriers,1,No Info,2067.9375320460367,27,4,10,35,635,19,35,1175,540.0,0
4979,IndiGo,0,No Info,1732.2021511121818,15,6,23,30,1410,2,20,140,170.0,0
5886,SpiceJet,0,No check-in baggage included,621.7888435036485,15,5,13,15,795,14,45,885,90.0,0
8205,IndiGo,0,No Info,1732.2021511121818,9,6,21,15,1275,0,15,15,180.0,0
4654,IndiGo,0,No Info,1732.2021511121818,6,6,8,30,510,11,20,680,170.0,0
9770,Jet Airways,0,No Info,621.7888435036485,6,6,2,55,175,4,20,260,85.0,0
8864,Jet Airways,0,In-flight meal not included,621.7888435036485,24,5,10,20,620,11,50,710,90.0,0
4219,Air India,0,No Info,1732.2021511121818,15,6,21,5,1265,23,55,1435,170.0,0
2099,Jet Airways,1,No Info,1733.8148384158953,1,3,14,5,845,19,10,1150,305.0,0
8985,Jet Airways,1,In-flight meal not included,1733.8148384158953,15,3,5,45,345,12,25,745,400.0,0
194,Jet Airways,1,In-flight meal not included,1733.8148384158953,12,3,20,35,1235,15,15,915,1120.0,0
9708,Jet Airways,0,In-flight meal not included,1732.2021511121818,1,6,8,20,500,11,20,680,180.0,0
7685,IndiGo,0,No Info,2067.9375320460367,12,5,5,35,335,8,50,530,195.0,0
1595,Air India,1,No Info,2067.9375320460367,18,5,20,40,1240,9,25,565,765.0,0
4638,IndiGo,0,No Info,1732.2021511121818,12,4,1,30,90,4,15,255,165.0,0
4782,Vistara,1,No Info,1555.0674811297085,24,5,7,10,430,23,25,1405,975.0,0
9559,Jet Airways,1,No Info,2067.9375320460367,15,6,14,0,840,19,0,1140,300.0,0
1701,Jet Airways,1,No Info,1555.0674811297085,18,5,5,45,345,18,15,1095,750.0,0
2167,Multiple carriers,0,No Info,1732.2021511121818,6,6,20,55,1255,23,40,1420,165.0,0
6574,Air India,1,No Info,1555.0674811297085,6,5,9,10,550,13,15,795,245.0,0
5343,Jet Airways,2,In-flight meal not included,2067.9375320460367,12,6,5,30,330,12,35,755,425.0,0
7936,IndiGo,1,No Info,1555.0674811297085,1,4,17,35,1055,22,15,1335,280.0,0
921,Air Asia,0,No Info,1555.0674811297085,12,5,19,55,1195,22,25,1345,150.0,0
233,Jet Airways,1,In-flight meal not included,2067.9375320460367,9,3,2,15,135,19,45,1185,1050.0,0
5540,Air India,1,No Info,1555.0674811297085,9,6,16,45,1005,21,5,1265,260.0,0
5334,Air India,1,No Info,1555.0674811297085,6,5,14,35,875,15,20,920,45.0,0
3506,Air India,0,No Info,1555.0674811297085,15,6,14,15,855,16,45,1005,150.0,0
10110,Multiple carriers,1,No Info,2067.9375320460367,18,5,4,55,295,19,15,1155,860.0,0
3732,Multiple carriers,1,No Info,2067.9375320460367,6,6,9,15,555,19,0,1140,585.0,0
18,Air India,2,No Info,2067.9375320460367,12,6,20,15,1215,19,15,1155,1380.0,0
9493,IndiGo,0,No Info,1355.3008742024228,24,3,13,20,800,15,35,935,135.0,0
6314,Jet Airways,1,No Info,1733.8148384158953,1,3,11,40,700,11,25,685,1425.0,0
7521,Air India,2,No Info,1555.0674811297085,6,5,7,0,420,10,0,600,180.0,0
9161,Air Asia,1,No Info,1555.0674811297085,1,5,22,40,1360,10,40,640,720.0,0
3572,SpiceJet,0,No check-in baggage included,1355.3008742024228,9,5,8,20,500,10,35,635,135.0,0
5199,Jet Airways,1,No Info,1555.0674811297085,24,5,20,25,1225,21,5,1265,40.0,0
3603,Multiple carriers,1,In-flight meal not included,2067.9375320460367,9,3,0,20,20,12,55,775,755.0,0
3539,Jet Airways,1,No Info,1555.0674811297085,12,6,14,5,845,22,35,1355,510.0,0
2386,IndiGo,0,No Info,621.7888435036485,15,6,6,25,385,7,55,475,90.0,0
7367,SpiceJet,0,No check-in baggage included,1355.3008742024228,9,5,9,45,585,12,0,720,135.0,0
8863,Jet Airways,1,In-flight meal not included,1555.0674811297085,6,6,14,5,845,20,45,1245,400.0,0
708,Multiple carriers,1,No Info,2067.9375320460367,21,3,7,30,450,19,15,1155,705.0,0
193,Jet Airways,0,No Info,1732.2021511121818,27,6,18,55,1135,22,0,1320,185.0,0
4265,Jet Airways,1,No Info,1555.0674811297085,12,5,16,30,990,23,35,1415,425.0,0
7609,Multiple carriers,1,No Info,2067.9375320460367,24,6,9,45,585,22,30,1350,765.0,0
